"","Season","Name","Team","Position","Started","Games","FantasyPoints","Minutes","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","OffensiveReboundsPercentage","DefensiveReboundsPercentage","TotalReboundsPercentage","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlayerEfficiencyRating","AssistsPercentage","StealsPercentage","BlocksPercentage","TurnOversPercentage","UsageRatePercentage","PlusMinus","DoubleDoubles","TripleDoubles","combine_year","POS","HEIGHT","WEIGHT","BMI","BODY.FAT","STANDING.REACH","WINGSPAN","HAND.LENGTH","HAND.WIDTH","STANDING.VERTICAL","MAX.VERTICAL","LANE.AGILITY","SHUTTLE.RUN","THREE.QUARTER.SPRINT","BENCH.PRESS","WINGSPAN.HEIGHT.RATIO","STANDING.TOUCH","MAX.TOUCH"
"298",2013,"Darius Johnson-Odom","LAL","SG",0,4,10.5,14,0,11.1,0,0,0,8.3,0,0,2.8,0,0,0,0,2.8,8.3,11.1,20.8,78,46.3,2.8,0,0,0,0,0,11.1,0,-11.5,38.6,0,0,0,52.9,0,0,0,2012,"SG",73.5,212,27.59,7,96,79,8.75,8.8,33.5,41.5,10.76,NA,3.21,17,1.075,129.5,137.5
"299",2013,"Luke Walton","CLE","SF",0,50,1073.3,1426,118.1,301.2,65.2,74.5,84.9,189.7,74.4,33.3,111.5,49.8,16.6,33.3,83.2,63.2,178,241.3,13.6,25.2,16.3,276.2,69.9,21.6,99.8,163.1,286.2,315.8,75.4,19,47.7,7.1,3.4,40,21.7,0,0,0,2003,"SF/PF",79.75,235,25.98,9.3,104,80.5,NA,NA,28,NA,NA,NA,NA,12,1.009,132,NA
"300",2013,"Damien Wilkins","PHI","SG",0,60,1176.4,1794,238,515.8,76.7,81.5,209.7,432.6,80.7,28.3,83.2,56.6,134.8,181.4,123.6,53.2,121.5,174.7,9.1,13.1,15.3,149.8,61.6,30,79.9,161.4,639,595.6,89.2,21.2,21.6,5.1,3.6,19.7,29,0,0,0,2004,"SG/SF",76.5,222,26.67,7.3,106,84,NA,NA,26.5,31,11.92,NA,3.15,15,1.098,132.5,137
"301",2013,"Kim English","DET","PG",0,41,368.4,676,69.9,186.4,62.4,72.9,46.6,103.2,75.2,23.3,83.2,46.6,34.9,48.3,120.5,13.3,48.3,61.6,6.1,13.9,14.5,43.3,26.6,8.3,31.6,76.5,198,207.6,79.2,13.2,16.4,5.8,1.6,22,26.9,0,0,0,2012,"SG",76.5,192,23.06,4.3,98,78.5,8.5,8.8,29,36.5,10.59,NA,3.33,NA,1.026,127,134.5
"302",2013,"Dominique Jones","DAL","PG",0,29,480.1,561,66.6,181.4,61.1,61.1,64.9,166.4,64.9,2.8,15,18.5,58.2,88.2,109.8,30,44.9,74.9,10.1,14.5,12.3,138.1,23.3,5.5,63.2,48.3,193,220.2,72.9,21.3,60.3,5.9,1.3,37.1,38.4,0,0,0,2010,"SG",75.25,216,26.82,5.9,101,81.25,9,10.3,26,32.5,10.88,NA,3.31,19,1.08,127,133.5
"303",2013,"Kevin Murphy","UTA","SG",0,17,36.3,87,11.6,46.6,41.6,47.6,16.6,38.3,43.4,2.8,13.8,33.3,0,0,0,0,11.1,11.1,0,15,12.3,5.5,2.8,0,8.3,11.1,25,46.6,44.6,-6.9,10,2.8,0,16.1,45,0,0,0,2012,"SG",77,194,23,5.8,99,78.75,8.5,8.5,31,36.5,10.97,NA,3.42,11,1.023,130,135.5
"304",2013,"Devin Ebanks","LAL","SF",0,19,210,326,39.9,121.5,54.7,61.6,30,84.9,58.7,16.6,36.6,45.4,18.3,23.3,130.8,16.6,51.6,68.2,9.9,23,13.5,16.6,8.3,2.8,18.3,38.3,108.2,131.7,68.4,11.1,13.1,1.5,0.6,20.3,34.1,0,0,0,2010,"SF",79,207.8,23.41,7.9,107.5,84.25,8.25,9,23.5,32,11.69,NA,3.44,6,1.066,131,139.5
"305",2013,"Nolan Smith","POR","PG",0,40,302.7,478,69.9,189.7,61.2,65.7,59.9,143.1,69.7,16.6,46.6,35.6,33.3,46.6,118.8,11.6,33.3,44.9,7.7,13.6,15.1,58.2,11.6,2.8,48.3,43.3,183,210.2,72.4,11.9,33.1,3.5,0.7,31.1,41.4,0,0,0,2011,"PG",73.5,187.6,24.41,5.6,99,77.5,8.5,9.3,28.5,34,11.05,NA,3.17,9,1.054,127.5,133
"306",2013,"Marquis Daniels","MIL","SF",0,59,1129,1805,219.6,584.1,62.6,67.4,186.4,464.3,66.7,33.3,119.8,46.3,66.6,89.9,123.3,79.9,169.7,249.6,12.7,17.4,12.3,108.2,84.9,16.6,74.9,128.1,539.1,623.6,71.9,16,14.9,6.6,1.9,17.8,28.2,0,0,0,2003,"PG/SG",77.25,198,23.33,4,103.5,82,NA,NA,30.5,35,11.62,NA,3.25,6,1.061,134,138.5
"307",2013,"Chris Wilcox","BOS","PF",0,61,988.4,1379,183,254.6,119.6,119.6,183,252.9,120.5,0,2.8,0,64.9,96.5,111.8,91.5,208,299.5,13.4,28.8,21.3,36.6,53.2,46.6,56.6,208,431,297.1,120.6,25.7,11.8,5.6,7.4,26.6,20.3,0,0,0,2002,"PF/C",80.25,218,23.8,NA,107.5,85,NA,NA,31,34.5,11.43,NA,3.16,20,1.059,138.5,142
"308",2013,"Kris Joseph","BKN","PF",0,10,38.1,88,5.5,23.3,23.8,23.8,5.5,18.3,30.3,0,8.3,0,13.8,13.3,104,2.8,16.6,11.6,6.3,21.2,12.8,2.8,8.3,0,5.5,8.3,15,29.2,42.8,2,7.1,8.1,0,17,28.7,0,0,0,2012,"SG",78,215,24.84,8.6,104,83,9,9,28.5,35,NA,NA,3.46,6,1.064,132.5,139
"309",2013,"Will Conroy","MIN","PG",0,4,6.1,33,0,15,0,0,0,16.6,0,0,8.3,0,2.8,5.5,83.2,2.8,0,2.8,15,0,7.7,0,0,0,0,2.8,2.8,16.4,13.8,-24.7,0,0,0,0,36.2,0,0,0,2005,"PG",73,188.6,24.88,NA,96.5,75,NA,NA,30.5,36.5,10.51,NA,3.28,14,1.027,127,133
"310",2013,"Jeremy Pargo","PHI","PG",0,38,736,1078,164.7,416,65.9,74.5,123.1,292.9,69.9,41.6,123.1,56.2,69.9,103.2,112.7,13.3,68.2,81.5,3.8,12.8,12.1,151.4,21.6,5.5,79.9,76.5,441,461.4,79.4,17.7,38.5,2.9,0.7,24.5,37.4,0,0,0,2008,"PG",72.5,208,27.82,7.6,96,77,NA,NA,32,37,10.65,NA,3.07,7,1.062,128,133
"311",2013,"Scott Machado","HOU","PG",0,6,23.6,35,8.3,16.6,83.2,83.2,8.3,13.8,99.8,0,2.8,0,5.5,5.5,166.4,0,2.8,2.8,0,14.6,7.4,16.6,5.5,0,13.3,0,13.3,11.4,95,10.4,72.4,13.1,0,89.5,51.2,0,0,0,2012,"PG",73,205.8,27.15,5.8,94.5,76,8.5,9.5,27,32.5,11.26,NA,3.3,17,1.041,121.5,127
"312",2013,"Kevin Jones","CLE","PF",0,32,372.1,556,71.6,178,66.9,66.9,71.6,178,66.9,0,0,0,15,25,99.8,63.2,66.6,129.8,20.9,24.2,22.5,16.6,15,13.8,13.3,41.6,158.1,189,69.7,18.6,13.2,3.9,3.3,10.9,27.1,0,2.8,0,2012,"PF",78.25,251.2,28.84,11.2,105,85.5,9,7.8,27.5,32.5,11.94,NA,3.6,17,1.093,132.5,137.5
"313",2013,"Fab Melo","BOS","C",0,6,29.3,60,8.3,16.6,83.2,83.2,8.3,16.6,83.2,0,0,0,2.8,11.1,41.6,0,8.3,8.3,0,15.9,13.6,0,5.5,5.5,2.8,11.6,11.6,12.9,72.9,14.1,0,8.1,12.1,19,19.3,0,0,0,2012,"C",82.75,255,26.18,9.2,110,86.5,9,10,29.5,31,12.14,NA,3.44,9,1.045,139.5,141
"314",2014,"Miles Plumlee","PHO","C",79,80,1216.5,1464,213.4,412.5,38.6,38.6,213.4,412.5,38.6,0,0,0,55.2,98.5,41.9,147.7,319.3,467,6.3,18.2,13.3,32.1,37.3,67.1,82.8,138,481.9,455.9,39.5,11,1.9,0.7,1.9,11.5,12.1,34.3,6.1,0,2012,"PF/C",82.5,252.4,26.07,11.4,105.5,84.75,9.25,9,34,40.5,10.64,NA,3.36,15,1.027,139.5,146
"315",2014,"Kendall Marshall","LAL","PG",45,54,959,1166,126.8,312.6,30.3,36.7,73.9,179.8,30.7,53,132.8,29.8,14.2,26.9,39.4,11.2,104.4,115.6,0.3,4.3,2,355.8,35.8,2.2,111.9,56.7,320.8,324.4,36.9,10.3,33.1,0.6,0.1,19.1,12.2,-127.6,11.2,0,2012,"PG",75.25,198.4,24.63,7.8,96,77.5,8.5,9,31,37,12.03,NA,3.23,NA,1.03,127,133
"316",2014,"Nate Wolters","MIL","PG",31,58,685.8,977,126.8,290.2,32.6,34.3,113.4,243.9,34.7,13.4,46.3,21.6,44,67.1,48.9,24.6,86.5,111.2,1.6,5.8,3.6,139.5,26.1,11.2,42.5,50,311.1,319.7,36.3,7.2,17.4,0.8,0.5,6.5,12.6,-19.4,0,0,2013,"PG",75.5,196.4,24.22,5.5,98,75.75,8.25,8.8,NA,NA,NA,NA,NA,8,1.003,NA,NA
"317",2014,"Tony Mitchell","DET","PF",0,21,52.4,59,2.8,6.7,31.1,37.3,2.2,6.1,27.2,0.6,0.6,74.6,6.1,14.2,43.2,11.2,6.1,19.4,14.7,11.9,13.4,1.1,3.3,1.7,2.2,5,16.4,15.2,40.1,13.7,1.9,2.1,1.7,12.2,7.4,5,0,0,2013,"SF/PF",79.5,236.4,26.29,5.6,106.5,86.5,9,10,33.5,38,11.82,3.25,3.52,13,1.088,140,144.5
"318",2014,"Alec Burks","UTA","SG",12,78,1292.4,1636,283.5,619.9,34.1,36.3,246.2,513.2,35.8,37.3,106.7,26.1,208.1,278.3,55.8,44,147.7,191.7,1.7,6,3.8,158.2,51.5,10.4,111.2,141.7,812.4,742.4,40.8,11.7,12.6,0.9,0.3,7.2,17.9,-213.4,0,0,2011,"SG",77,192.6,22.84,5.1,103.5,82,9,8.3,29,36,10.96,NA,3.17,5,1.065,132.5,139.5
"319",2014,"Quincy Miller","DEN","SF",16,52,397.2,589,70.1,191,27.4,31.8,47.7,120.9,29.5,22.4,70.1,23.8,29.1,41,52.9,26.9,82.8,109.7,2.7,11.4,5.6,19.4,16.4,23.9,35.8,52.2,191.7,209,34.2,5.2,2.7,0.8,1.7,10.9,13.2,-44.8,0.6,0,2012,"SF",80.75,218.7,23.58,7.8,105,85.25,9.25,10.3,30.5,36,11.05,NA,3.48,8,1.056,135.5,141
"320",2014,"Jamaal Franklin","MEM","SF",0,21,57.1,120,11.9,29.1,30.6,34.5,6.1,20.9,29.3,2.8,6.1,33.9,1.1,1.1,74.6,2.2,14.2,17.2,1.6,10.4,4.7,3.3,2.2,1.1,6.1,17.2,29.1,29.8,36.4,2.7,3,0.7,0.6,16.1,10.9,7.2,0,0,2013,"SG/SF",76,190.8,23.22,8.3,103.5,83.25,8.5,8.3,NA,NA,NA,NA,NA,NA,1.095,NA,NA
"321",2014,"Erik Murphy","UTA","PF",0,24,18.4,46,1.7,7.2,17.2,17.2,1.7,5.6,22.4,0,1.7,0,0,0,0,1.1,3.3,4.5,2,6.4,4.1,1.1,0,2.2,1.1,3.9,3.3,7.2,17.2,0.3,2.6,0,2.8,7.4,6.2,-37.3,0,0,2013,"PF",80.75,239.8,25.85,8,108,82.5,8.75,9.8,24.5,29.5,12.19,2.96,3.57,13,1.022,132.5,137.5
"322",2014,"Carrick Felix","CLE","SG",0,7,21,28,3.9,10.4,37.3,42.6,2.8,5,41.5,1.1,2.8,29.8,1.7,2.2,56,0.6,2.8,3.3,1.6,11.2,4.9,2.2,0,0,2.2,2.2,14.2,11.8,44.3,10.1,13.5,0,0,15.1,17.4,2.2,0,0,2013,"SG/SF",76.75,202.6,24.18,3.3,103.5,81.25,8.5,9.5,32,38.5,11.16,3.09,3.25,15,1.059,135.5,142
"323",2014,"James Anderson","PHI","SG",62,80,1112.7,1723,230.5,534.9,32.2,38,144.7,273,39.5,85.8,261.8,24.5,57.4,79.1,54.2,44,179.8,223.8,1.5,6.5,3.9,111.2,55.2,20.9,79.1,114.9,604.3,569.7,39.5,6.6,5.5,0.9,0.5,6.8,11.9,-405.1,0,0,2010,"SF",76.75,207.6,24.78,7.9,104,80.5,8.5,7.3,30,35.5,11.86,NA,3.19,14,1.049,134,139.5
"324",2014,"Peyton Siva","DET","PG",0,24,92.4,167,13.4,42.5,23.6,28.8,6.1,23.9,25.7,3.9,18.6,20.9,6.1,11.2,54.7,1.1,6.7,10.4,0.5,3.4,1.9,25.4,5,0.6,13.4,20.1,40.3,47.4,31.7,3.3,15.6,1.1,0.2,16.4,11.7,-23.9,0,0,2013,"PG",71.5,180.6,24.83,6.1,93,75,8,9.8,33.5,41.5,10.59,2.93,3.16,15,1.049,126.5,134.5
"325",2014,"James Southerland","NO","SF",0,4,21.3,22,2.8,11.2,24.8,29.8,1.1,5,16.6,1.7,3.3,37.3,0.6,1.1,37.3,0,4.5,4.5,0,23.5,11.6,0,0.6,1.1,0.6,1.7,10.4,11.8,32.7,6.8,0,1,3.1,3.3,19.2,3.9,0,0,2013,"SF/PF",79,220.6,24.85,8.1,106,85,8,9.5,29,32,10.9,3.03,3.38,5,1.076,135,138
"326",2014,"Dionte Christmas","PHO","PG",0,31,98.9,147,16.4,46.3,26.5,31.3,7.2,23.1,31.3,5,23.1,21.6,13.4,17.9,56,7.2,18.6,28.3,4.1,10.6,6,4.5,1.1,1.7,3.3,14.2,53,54.1,36.6,6.3,3.3,0.3,0.6,4.2,13.1,-17.2,0,0,2009,"SG",76.25,210.8,25.49,7.1,102.5,81,NA,NA,27,33.5,10.83,NA,3.21,3,1.062,129.5,136
"327",2014,"Jarvis Varnado","PHI","PF",0,24,195.5,253,26.9,44.8,44.8,44.8,26.9,44.8,44.8,0,0,0,20.1,38.8,38.7,14.2,32.8,47,3.6,10.8,5.9,7.2,5.6,21.6,5.6,46.3,73.9,61.8,44.5,10.6,3.5,0.9,3.7,6,7.1,-70.9,0,0,2010,"PF/C",80.25,210.2,22.95,9.5,109.5,87.5,9.25,9.5,29.5,32.5,11.61,NA,3.37,3,1.09,139,142
"328",2014,"Adonis Thomas","PHI","PF",1,6,15.7,28,3.3,10.4,32,32,2.8,5,41.5,0.6,2.8,14.9,0.6,0.6,74.6,0,1.7,1.7,0,5,2.4,1.7,0,0,0.6,3.3,10.4,10.8,36,4.3,7.1,0,0,3.6,13,4.5,0,0,2013,"SF",76.75,231.8,27.66,7.5,99,85,9.25,9.5,34.5,40.5,11.64,3.11,3.32,13,1.107,133.5,139.5
"329",2014,"Royce White","SAC","PF",0,3,0,4,0,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0.6,0,-6.2,0,0,0,0,2.8,-4.5,0,0,2012,"PF",79,260.6,29.35,10.6,104.5,84,9.5,11.5,NA,NA,NA,NA,NA,NA,1.063,NA,NA
"330",2015,"Marcin Gortat","WAS","C",82,82,3252.8,3585,641.8,1133,82.7,82.7,641.8,1128.7,83.2,0,6.4,0,179.8,255.8,102.8,263.2,785.1,1048.3,12.4,35.3,24.1,141.8,71.6,160.8,146.2,279.2,1463.5,1245.6,85.8,27.3,13.9,2.2,7.7,15.4,25.9,374.3,32.2,0,2005,"PF/C",83,225.2,22.98,NA,110,87.5,NA,NA,29.5,36,11.48,NA,3.33,18,1.054,139.5,146
"331",2015,"Rasual Butler","WAS","SF",1,75,1410.7,2199,318.7,755.9,61.7,74.7,185.7,412.3,65.8,133,343.6,56.6,77.5,98,115.6,39.5,248.5,288,4.4,18.2,10.8,92.1,42.4,32.2,70.2,143.3,848,799,77.6,17.3,13.9,2.1,2.5,11.8,26.4,-80.4,0,0,2002,"SF",78.75,198,22.44,NA,105.5,84,NA,NA,31.5,37.5,11.54,NA,3.29,10,1.067,137,143
"332",2015,"Tyreke Evans","NO","SG",76,79,3832.9,3931,761.7,1703.2,65.4,69.7,660.8,1371.4,70.5,100.9,331.9,44.4,295.3,425.4,101.5,119.9,488.3,608.2,7.4,20.6,12.8,761.7,146.2,54.1,359.7,289.5,1919.6,1890.4,74.3,25.6,47.8,4.2,2.2,23.4,38.4,242.7,26.3,2.1,2009,"PG/SG",76,220.6,26.85,7.1,104,83.25,NA,NA,28.5,34,11.81,NA,3.17,7,1.095,132.5,138
"333",2015,"Norris Cole","NO","PG",25,75,1741.7,2677,336.3,815.8,60.2,67.5,255.8,558.5,67,80.4,257.3,45.6,84.8,118.4,104.7,19,213.5,232.5,1.7,13.2,10.5,372.8,83.3,21.9,144.7,181.3,837.7,867.9,70.6,15.7,30.8,3.5,1.3,20.9,25.4,-269,0,0,2011,"PG",72.25,174.4,23.49,4.7,95.5,74.25,8.5,9.5,29.5,38.5,10.07,NA,3.22,11,1.028,125,134
"334",2015,"Draymond Green","GS","PF",79,79,3574.4,3640,495.6,1118.4,64.8,75.3,333.3,637.4,76.5,162.3,481,49.3,193,292.4,96.5,166.7,779.2,945.9,10.9,32.7,20.5,425.4,179.8,144.7,194.4,369.9,1346.5,1247.1,78.9,26.1,23.5,5.2,6.3,19.7,25.2,1223.7,26.3,2.1,2012,"SF/PF",77.75,235.6,27.4,11.3,105,85.25,9,9.5,28,33,11.01,NA,3.4,9,1.096,133,138
"335",2015,"Michael Carter-Williams","MIL","PG",63,66,3043.3,3142,532.2,1343.6,57.9,60.8,479.5,1119.9,62.6,52.6,223.7,34.4,295.3,425.4,101.5,93.6,422.5,516.1,7.3,22.3,13.7,646.2,162.3,43.9,369.9,244.2,1412.3,1530.8,67.4,21.6,49.7,5.7,2.5,28.5,40,-241.2,16.1,6.4,2013,"PG",76.75,184.4,22.01,4.4,101,79.25,7.5,8.5,31.5,41,10.68,3.7,3.22,8,1.033,132.5,142
"336",2015,"Aaron Brooks","CHI","PG",21,82,2230.6,2754,502.9,1194.5,61.6,72.2,326,736.8,64.6,176.9,457.6,56.6,212,254.4,121.8,46.8,195.9,242.7,4,11,10.2,381.6,78.9,21.9,229.5,276.3,1394.7,1306.4,78.1,21.4,35.4,3.2,1.2,21.8,36.9,305.6,2.1,0,2007,"PG",70,161,23.1,2.7,94,76,NA,NA,32.5,39.5,10.57,NA,3.2,6,1.086,126.5,133.5
"337",2015,"Trevor Ariza","HOU","SF",82,82,3083.8,4284,535.1,1330.4,58.8,74.4,251.5,519,70.9,283.6,811.4,51.2,178.4,209.1,124.7,112.6,558.5,671.1,6.2,21,12.6,305.6,222.2,24.9,206.1,271.9,1532.2,1422.4,78.8,19.6,16.3,5.6,1,18.5,24.2,336.3,6.4,0,2004,"SG/SF",79,201,22.64,8,107.5,86,NA,NA,29.5,32,11.63,NA,3.29,8,1.089,137,139.5
"338",2015,"Joey Dorsey","HOU","PF",17,69,943.4,1249,117,212,80.7,80.7,117,210.5,81.3,0,2.1,0,35.1,121.3,42.3,150.6,257.3,407.9,19.5,33.2,26.3,36.6,58.5,36.6,59.9,229.5,269,265.4,74.1,17.1,9.3,5,4.9,26.9,16.6,21.9,0,0,2008,"PF/C",78.25,265,30.43,9,107,85.75,NA,NA,27.5,33,11.84,NA,3.2,19,1.096,134.5,140
"339",2015,"Nick Johnson","HOU","SG",0,28,202.2,383,38,109.6,50.7,54.5,30.7,78.9,56.9,10.7,30.7,34.8,24.9,36.6,99.4,19,38,57,11.7,16,12,16.1,10.2,6.4,27.8,49.7,108.2,125.7,62.9,11.1,13.4,2.8,1.9,26.4,25.5,-68.7,0,0,2014,"SG",73.5,198,25.77,6.1,96.5,79.25,8.75,9.8,33.5,41.5,10.8,2.95,3.27,NA,1.078,130,138
"340",2015,"K.J. McDaniels","HOU","SG",15,62,1400.6,1975,251.5,634.5,57.9,65.4,188.6,415.2,66.4,62.9,219.3,42,146.2,194.4,109.9,95,197.4,292.4,11.4,16.1,11.9,105.3,64.3,102.3,153.5,184.2,712,720.1,72.2,16.3,12.2,3.5,8.6,25.7,28.2,-378.7,2.1,0,2014,"SF",76.5,195.6,23.5,4.5,102,83.25,8.75,9.8,33,37,12.71,3.2,3.1,NA,1.088,135,139
"341",2015,"Brandon Bass","BOS","PF",43,82,2284.5,2819,502.9,998.5,73.7,74.6,489.8,951.8,75.3,13.2,46.8,41.1,247.1,312.9,115.5,203.2,378.7,581.9,11.4,21.8,16.5,152,59.9,46.8,121.3,204.7,1266.1,1136.2,81.4,25.2,12.6,2.3,2.7,14.1,28.7,-258.8,10.7,0,2004,"PF",78.25,246,28.24,9.3,106.5,86.5,NA,NA,31.5,33,11.61,NA,3.24,18,1.105,138,139.5
"342",2015,"Tyler Zeller","BOS","C",59,82,2375,2529,497.1,905,80.3,80.3,497.1,905,80.3,0,0,0,223.7,271.9,120.3,213.5,466.4,679.8,13.3,29.9,21.5,165.2,26.3,76,111.1,299.7,1217.8,1024.6,86.8,29.1,15.7,1.1,5,14.3,28.9,-174,6.4,0,2012,"PF/C",83.25,247.4,25.09,6.4,104.5,84,9,9.8,30,34,11.13,NA,3.4,16,1.009,134.5,138.5
"343",2015,"Avery Bradley","BOS","SG",77,77,2408.9,3548,634.5,1481,62.6,71.6,453.2,966.4,68.6,181.3,514.6,51.5,115.5,146.2,115.5,67.3,285.1,352.3,4.4,13,11.6,197.4,119.9,21.9,159.4,258.8,1565.8,1545.3,74.1,17.9,13,3.6,1,13.7,30.9,-127.2,2.1,0,2010,"PG/SG",74,180.4,23.16,4,98.5,79.25,8.25,9.5,31.5,37.5,11.47,NA,3.14,2,1.071,130,136
"344",2015,"Jared Sullinger","BOS","C",49,58,2330.7,2289,454.7,1035.1,64.2,69.6,378.7,766.1,72.2,76,269,41.4,140.4,188.6,108.8,214.9,429.8,644.7,14.8,30.5,22.5,195.9,64.3,61.4,114,223.7,1125.7,1118.1,73.5,27.6,20.7,3,4.4,13.5,34.6,-33.6,17.5,0,2012,"PF",79.75,268.2,29.65,10.7,105.5,85.25,9.25,9.8,29.5,31,12.77,NA,3.81,9,1.069,135,136.5
"345",2015,"Phil Pressey","BOS","PG",0,50,701,877,93.6,254.4,53.8,60.5,70.2,159.4,64.3,23.4,95,36,48.2,71.6,98.4,19,98,117,5,18.1,10.7,171.1,43.9,12.8,59.9,78.9,258.8,285.9,66.2,18.3,40.9,5.4,1.6,25.3,25.4,2.1,2.1,0,2013,"PG",69.5,177,25.76,4.7,92,74.25,7.75,9.8,33,38.5,10.86,3.02,3.13,7,1.068,125,130.5
"346",2015,"James Young","BOS","SG",0,31,277.6,485,52.6,149.1,51.6,63,27.8,52.6,77.2,24.9,96.5,37.7,23.4,42.4,80.7,13.2,48.2,61.4,6.2,16.1,10.1,19,11.7,4.3,10.7,32.2,153.5,167.8,66.8,13.3,12,2.6,1,8.9,23.2,10.7,0,0,2014,"SG",77.25,213.3,25.13,5.1,104,84,9,9.5,28,35.5,NA,NA,NA,NA,1.087,132,139.5
"347",2015,"Markel Brown","BKN","SG",29,47,675.3,1142,111.1,307,52.9,58.5,86.3,213.5,59.1,24.9,93.6,38.9,68.7,83.3,120.6,23.4,133,156.4,4.9,19,11.2,57,45.3,17.5,39.5,83.3,315.8,343.7,67.3,13.4,10.8,4.4,2.6,15.1,22.5,-33.6,2.1,0,2014,"SG",74.5,184.4,23.36,4.2,100,80.75,8.25,9.8,36.5,43.5,12.62,2.9,3.18,NA,1.084,136.5,143.5
"348",2015,"Cory Jefferson","BKN","PF",1,50,618.4,776,109.6,244.2,65.6,66.5,106.7,222.2,70.2,4.3,21.9,19.4,45.3,78.9,83.9,68.7,143.3,212,14.5,30.2,22.4,23.4,14.6,30.7,29.2,89.2,267.5,278.9,70,19.3,10.2,2.1,6.8,13.9,26.6,111.1,2.1,0,2014,"PF",79.75,218.4,24.14,5.3,105,84.5,8.75,9.8,33,37.5,12.63,3.39,3.36,NA,1.06,138,142.5
"349",2015,"Jerome Jordan","BKN","C",0,44,449.6,560,73.1,137.4,77.8,77.8,73.1,137.4,77.8,0,0,0,55.6,64.3,126.3,76,77.5,153.5,22.3,22.6,22.5,19,11.7,21.9,32.2,84.8,201.8,165.7,88.9,24.2,11.3,2.3,6.7,23.8,23.7,-111.1,2.1,0,2010,"C",83.5,244.2,24.62,6.9,113,89.25,9,10.3,NA,NA,NA,NA,NA,NA,1.069,NA,NA
"350",2015,"DeMarre Carroll","ATL","SF",69,70,2417.3,3199,464.9,954.7,71.2,84.6,289.5,510.2,82.9,175.4,444.4,57.7,185.7,264.6,102.6,144.7,399.1,543.9,11.4,20.2,14.2,172.5,137.4,24.9,109.6,225.1,1290.9,1071.1,88.2,24.2,12.2,4.7,1.4,13.6,24.9,302.6,6.4,0,2009,"SF/PF",78.25,207.2,23.79,6.3,105,82,NA,NA,NA,NA,NA,NA,NA,NA,1.048,NA,NA
"351",2015,"Mike Scott","ATL","PF",0,68,1311.9,1642,293.9,662.3,64.9,75.6,197.4,381.6,75.6,96.5,280.7,50.3,89.2,112.6,115.8,65.8,225.1,290.9,10.1,22.2,14.8,109.6,36.6,6.4,57,121.3,773.4,711.8,79.4,23.3,16,2.4,0.5,10.8,31.5,32.2,0,0,2012,"PF",79.25,240.8,26.95,10.6,104,82.75,8.5,9,27,32.5,11.59,NA,3.44,14,1.044,131,136.5
"352",2015,"Jordan Adams","MEM","SG",0,30,268.4,363,51.2,125.7,59.5,68,36.6,89.2,59.9,14.6,36.6,58.5,20.5,33.6,89,13.2,27.8,40.9,8.9,12.7,13.7,23.4,23.4,10.2,20.5,35.1,137.4,140.5,71.6,18.6,14.8,7.2,5,18.6,29.8,24.9,0,0,2014,"SG",75.5,208.8,25.75,10.8,102,82,8.5,7.5,24.5,29.5,12.13,3.05,3.5,NA,1.086,126.5,131.5
"353",2015,"Russ Smith","MEM","PG",0,12,63.2,95,11.7,36.6,46.8,52.6,12.8,20.5,62.7,4.3,16.1,26.6,17.5,19,134.9,2.1,10.7,12.8,3.7,12.7,11.2,11.7,6.4,0,17.5,19,43.9,44.9,71.9,11.4,27.1,5.2,0,41.1,44.1,32.2,0,0,2014,"PG",71.5,160,22,3.5,95,75.5,8.25,8.5,29.5,34,11.57,3.01,3.27,NA,1.056,124.5,129
"354",2015,"Jarnell Stokes","MEM","PF",2,19,170.8,184,30.7,54.1,83,83,30.7,54.1,83,0,0,0,21.9,40.9,78.4,23.4,26.3,49.7,21.3,23.7,22.5,8.5,10.7,10.7,10.2,36.6,83.3,72.1,84.2,26.7,11.1,4.4,7,18.2,30,23.4,0,0,2014,"PF",79,262.8,29.6,8.2,103.5,85.25,9.75,10.5,31,36,11.92,3.2,3.26,NA,1.079,134.5,139.5
"355",2015,"Chris Paul","LAC","PG",82,82,5006.2,4177,830.4,1710.5,70.9,79.7,627.2,1200.3,76.5,203.2,510.2,58.2,422.5,469.3,131.6,76,473.7,549.7,2.5,15.4,10.6,1225.2,228.1,21.9,277.8,296.8,2286.6,1917,87.1,39.1,75.6,4.2,0.5,18.5,34.4,1074.6,58.5,2.1,2005,"PG",71.75,178,24.31,NA,93,76.25,NA,NA,32,38,11.09,NA,3.22,10,1.063,125,131
